n,name,shortname,standard,verdict,filters_passed,mean,max,match.var,match,RT.var,RT,count.air,freq.air,count.floral,freq.floral,count.leaf,freq.leaf,count.ambient,freq.ambient,filter_RT,filter_match,filter_freq.floral,filter_contaminant,filter_area,filter_ambient_ratio,ambient_ratio,filter_ambient_ttest,filter_final
3677,"Undecane, 2,10-dimethyl-",,,,5,1776,385337,0.0085,0.91,0.50,8.32,0,0.000,2,0.008,1.000,0.019,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3678,"Undecane, 2,4-dimethyl-",,,,2,72,17392,0.0013,0.78,0.00,11.71,1,0.021,1,0.004,0.000,0.000,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.3,tTestFail,FALSE
3679,"Undecane, 2,5-dimethyl-",,,,3,26333,2014280,0.0024,0.90,1.86,11.77,5,0.106,19,0.079,3.000,0.057,5,0.1063829787,OK,OK,Rare,OK,Low,AmRatioFail,1.3,tTestFail,FALSE
3680,"Undecane, 2,6-dimethyl-",,,,3,4076,240152,0.0033,0.89,4.56,11.77,1,0.021,6,0.025,0.000,0.000,1,0.02127659574,OK,OK,Rare,OK,Low,AmRatioFail,3.0,tTestFail,FALSE
3681,"Undecane, 2,7-dimethyl-",,,,4,4137,877837,0.0013,0.79,9.99,11.36,0,0.000,2,0.008,2.000,0.038,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3682,"Undecane, 2,9-dimethyl-",,,,4,3365,807593,NA,0.76,NA,16.44,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3683,"Undecane, 3-methyl-",,,,5,1008,241912,0.0085,0.84,18.67,10.93,0,0.000,1,0.004,1.000,0.019,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3684,"Undecane, 3-methylene-",,,,5,46170,7572549,0.0020,0.81,6.26,14.17,1,0.021,13,0.054,1.000,0.019,1,0.02127659574,OK,OK,Rare,OK,OK,OK,54.3,tTestFail,FALSE
3685,"Undecane, 3,3-dimethyl-",,,,3,5482,251870,0.0018,0.84,0.77,13.35,3,0.064,9,0.038,1.000,0.019,3,0.06382978723,OK,OK,Rare,OK,Low,AmRatioFail,0.8,tTestFail,FALSE
3686,"Undecane, 3,4-dimethyl-",,,,2,0,0,NA,0.75,NA,11.72,1,0.021,0,0.000,0.000,0.000,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestFail,FALSE
3687,"Undecane, 3,5-dimethyl-",,,,5,7622,1829354,NA,0.82,NA,16.20,0,0.000,1,0.004,0.000,0.000,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3688,"Undecane, 3,6-dimethyl-",,,,5,3660,403755,0.0019,0.86,1.22,9.44,0,0.000,7,0.029,0.000,0.000,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3689,"Undecane, 3,7-dimethyl-",,,,3,413,61485,0.0037,0.75,10.11,11.01,1,0.021,2,0.008,0.000,0.000,1,0.02127659574,OK,Low,Rare,OK,Low,OK,17.5,tTestFail,FALSE
3690,"Undecane, 3,8-dimethyl-",,,,3,13099,924101,0.0028,0.85,11.18,9.69,3,0.064,17,0.071,6.000,0.113,3,0.06382978723,OK,OK,Rare,OK,Low,AmRatioFail,3.7,tTestFail,FALSE
3691,"Undecane, 3,9-dimethyl-",,,,4,5121,381455,0.0018,0.78,0.00,12.28,0,0.000,4,0.017,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3692,"Undecane, 4,4-dimethyl-",,,,4,88329,3097808,0.0017,0.85,8.34,11.80,4,0.085,23,0.096,5.000,0.094,4,0.08510638298,OK,OK,Rare,OK,Low,OK,7.5,tTestFail,FALSE
3693,"Undecane, 4,5-dimethyl-",,,,2,645,154684,0.0001,0.75,0.00,12.31,1,0.021,1,0.004,0.000,0.000,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.8,tTestFail,FALSE
3694,"Undecane, 4,6-dimethyl-",,,,3,18388,465619,0.0013,0.92,1.01,10.01,4,0.085,16,0.067,1.000,0.019,4,0.08510638298,OK,OK,Rare,OK,Low,AmRatioFail,1.1,tTestFail,FALSE
3695,"Undecane, 5-methyl-",,,,3,2511,87603,0.0035,0.85,4.12,5.96,3,0.064,15,0.063,2.000,0.038,3,0.06382978723,OK,OK,Rare,OK,Low,AmRatioFail,1.2,tTestFail,FALSE
3696,"Undecane, 5-methylene-",,,,2,392,29809,0.0010,0.78,0.00,10.58,1,0.021,6,0.025,0.000,0.000,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.7,tTestFail,FALSE
3697,"Undecane, 5,6-dimethyl-",,,,3,1857,196794,0.0005,0.84,0.13,7.53,2,0.043,4,0.017,0.000,0.000,2,0.04255319149,OK,OK,Rare,OK,Low,AmRatioFail,0.3,tTestFail,FALSE
3698,"Undecane, 5,7-dimethyl-",,,,3,0,0,NA,0.84,NA,11.01,1,0.021,0,0.000,0.000,0.000,1,0.02127659574,OK,OK,Rare,OK,Low,AmRatioFail,0.0,tTestFail,FALSE
3699,"Undecane, 6-methyl-",,,,4,615,147667,NA,0.74,NA,14.53,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3700,"Undecane, 6,6-dimethyl-",,,,4,9417,553042,0.0037,0.86,6.81,7.16,3,0.064,13,0.054,2.000,0.038,3,0.06382978723,OK,OK,Rare,OK,Low,OK,4.7,tTestFail,FALSE
3701,Undecanedioic acid,,,,1,5249,1259748,0.000000,0.71,0.0001,21.47,1,0.021,1,0.004,0.000,0.000,1,0.02127659574,High,Low,Rare,OK,Low,AmRatioFail,0.2,tTestFail,FALSE
3702,Undecanoic acid,,,,4,43862,1026963,0.0028,0.84,0.30,15.13,11,0.234,47,0.196,17.000,0.321,11,0.2340425532,OK,OK,OK,OK,Low,AmRatioFail,0.9,tTestFail,FALSE
3703,"Undecanoic acid, ethyl ester",,,,2,15220,837870,0.0006,0.77,0.28,14.29,2,0.043,8,0.033,0.000,0.000,2,0.04255319149,OK,Low,Rare,OK,Low,AmRatioFail,2.3,tTestFail,FALSE
3704,Undecanoyl chloride,,,,4,1789,429300,NA,0.75,NA,12.22,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3705,"Valerena-4,7(11)-diene",,,,5,116,27806,NA,0.84,NA,14.71,0,0.000,1,0.004,0.000,0.000,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3706,"Valeric acid, 2-cyano-2-hydroxy-4-methyl-, ethyl ester, benzoate (ester)",,,,4,236,56535,0.0001,0.72,0.39,13.97,0,0.000,1,0.004,1.000,0.019,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3707,"Valeric acid, 2-pentadecyl ester",,,,2,0,0,NA,0.70,NA,10.47,1,0.021,0,0.000,0.000,0.000,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestFail,FALSE
3708,"Valeric acid, 3-tridecyl ester",,,,2,0,0,NA,0.78,NA,10.47,1,0.021,0,0.000,0.000,0.000,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestFail,FALSE
3709,"Valeric acid, 4-tridecyl ester",,,,2,120,28738,0.0014,0.73,1.08,9.59,1,0.021,1,0.004,2.000,0.038,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.5,tTestFail,FALSE
3710,Vinyl caprylate,,,,2,7694,394151,0.0018,0.76,0.35,11.29,5,0.106,20,0.083,1.000,0.019,5,0.1063829787,OK,Low,Rare,OK,Low,AmRatioFail,1.3,tTestFail,FALSE
3711,Vinyl crotonate,,,,2,1851,63392,0.0036,0.78,0.00,3.47,4,0.085,12,0.050,1.000,0.019,4,0.08510638298,OK,Low,Rare,OK,Low,AmRatioFail,0.5,tTestFail,FALSE
3712,Vinyl decanoate,,,,2,5983,217165,0.0007,0.78,0.00,14.12,3,0.064,11,0.046,0.000,0.000,3,0.06382978723,OK,Low,Rare,OK,Low,AmRatioFail,1.0,tTestFail,FALSE
3713,"Xanthine, 1,3-dipropyl-8-[4-[.beta.-[(benzyloxycarbonylamino)acetylamino]",,,,4,300,71952,NA,0.79,NA,8.99,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3714,"Xylitol, 1-O-octanoyl-",,,,3,306,73485,NA,0.71,NA,17.80,0,0.000,1,0.004,0.000,0.000,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3715,"Z-1,6-Undecadiene",,,,5,785,74078,0.0005,0.80,0.00,5.25,0,0.000,3,0.013,0.000,0.000,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3716,Z-10-Octadecen-1-ol acetate,,,,1,4563,355692,0.000987,0.755,0.0287,18.17,1,0.021,5,0.021,0.000,0.000,1,0.02127659574,High,Low,Rare,OK,Low,AmRatioFail,1.8,tTestFail,FALSE
3717,Z-10-Tetradecen-1-ol acetate,,,,3,6262,318180,0.0007,0.82,0.00,13.98,1,0.021,9,0.038,3.000,0.057,1,0.02127659574,OK,OK,Rare,OK,Low,AmRatioFail,2.2,tTestFail,FALSE
3718,"Z-11(13,13-Dimethyl)tetradecen-1-ol acetate",,,,4,233,55898,NA,0.78,NA,13.72,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3719,Z-17-Nonadecen-1-ol acetate,,,,4,409,98104,NA,0.76,NA,14.02,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3720,Z-2-Octadecen-1-ol,,,,4,581,139366,NA,0.86,NA,18.17,0,0.000,1,0.004,0.000,0.000,0,0,High,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3721,Z-2-Octadecen-1-ol acetate,,,,4,1072,190909,0.0041,0.78,0.70,13.39,0,0.000,2,0.008,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3722,Z-5-Methyl-6-heneicosen-11-one,,,,4,1105,265197,NA,0.70,NA,15.99,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3723,Z-5-Nonadecene,,,,4,18346,2464819,0.001825,0.805,1.4713,21.40,0,0.000,3,0.013,1.000,0.019,0,0,High,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3724,"Z,E-2,13-Octadecadien-1-ol",,,,1,0,0,NA,0.79,NA,18.18,1,0.021,0,0.000,0.000,0.000,1,0.02127659574,High,Low,Rare,OK,Low,AmRatioFail,0.0,tTestFail,FALSE
3725,"Z,Z-2,5-Pentadecadien-1-ol",,,,4,281,47273,0.0008,0.74,3.63,10.04,0,0.000,2,0.008,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
2563,"Ethanol, 2,2'-oxybis-",,,cont,4,18161,382771,0.0014,0.90,0.00,7.71,9,0.191,53,0.221,36.000,0.679,9,0.1914893617,OK,OK,OK,OK,Low,AmRatioFail,1.6,tTestFail,FALSE
3727,.alpha. Ionyl acetate,,,,4,961,126559,0.0018,0.73,0.00,16.45,0,0.000,2,0.008,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3728,.alpha.-Acetobutyrolactone,,,,5,778,186779,NA,0.83,NA,4.56,0,0.000,1,0.004,0.000,0.000,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3729,.alpha.-Bisabolol,,,,4,4031,697303,0.0025,0.77,0.75,16.19,0,0.000,2,0.008,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3730,.alpha.-Bulnesene,,,,4,592,142075,NA,0.77,NA,14.67,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3731,.alpha.-Campholenal,a-campholenal,alpha_Pinene,newleaf,3,27373,1406079,0.0009,0.85,0.10,11.59,1,0.021,11,0.046,11.000,0.208,1,0.02127659574,OK,OK,Rare,OK,Low,AmRatioFail,2.3,tTestFail,FALSE
3732,.alpha.-Cubebene,,,,2,160,38391,0.0005,0.77,0.15,14.48,1,0.021,1,0.004,0.000,0.000,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.3,tTestFail,FALSE
3733,".alpha.-D-Galactopyranoside, methyl-4-O-octyl-",,,,3,547,131191,NA,0.76,NA,18.21,0,0.000,1,0.004,0.000,0.000,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3734,".alpha.-D-Glucopyranoside, methyl-4-O-decyl-",,,,3,7510,1294973,0.000050,0.745,0.0000,20.67,0,0.000,2,0.008,0.000,0.000,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3735,".alpha.-D-Glucopyranoside, methyl-4-O-octyl-",,,,1,0,0,NA,0.71,NA,19.19,0,0.000,0,0.000,1.000,0.019,0,0,High,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
3736,".alpha.-D-Mannofuranoside, 1-O-heptyl-",,,,4,1834,440203,NA,0.76,NA,14.68,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3737,".alpha.-d-Ribopyranoside, methyl",,,,4,2581,619396,NA,0.76,NA,4.65,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3738,".alpha.-d-Riboside, 1-O-dodecyl-",,,,4,578,72993,0.0001,0.73,0.00,14.04,0,0.000,2,0.008,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3739,".alpha.-d-Xylopyranoside, methyl-2,3,4-tris-O-[9-borabicyclo[3.3.1]non-9-yl]-",,,,4,256,61364,0.0001,0.74,0.00,10.00,0,0.000,1,0.004,1.000,0.019,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3740,".alpha.-Hydroxyisobutyric acid, acetate",,,,3,1232,140368,0.0002,0.84,0.00,5.53,1,0.021,3,0.013,3.000,0.057,1,0.02127659574,OK,OK,Rare,OK,Low,AmRatioFail,0.4,tTestFail,FALSE
3741,".alpha.-Phellandrene, dimer",,,,1,0,0,NA,0.73,NA,19.16,0,0.000,0,0.000,1.000,0.019,0,0,High,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
3742,".beta.-1,5-Dibenzoyl-2-deoxy-ribofuranose",,,,4,216,51781,NA,0.72,NA,13.46,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3743,".beta.-1,5-O-Dibenzoyl-ribofuranose",,,,4,12778,3066799,NA,0.78,NA,11.39,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3744,.beta.-Bisabolene,,,,5,6388,1159172,0.0010,0.86,0.00,15.83,0,0.000,5,0.021,0.000,0.000,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3745,".beta.-D-Glucopyranoside, methyl 3,6-anhydro-",,,,4,679,155859,0.0001,0.72,0.72,7.99,0,0.000,2,0.008,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3746,".beta.-D-Glucopyranoside, methyl-4-O-decyl-",,,,3,3387,812992,0.000450,0.745,0.0000,20.67,0,0.000,1,0.004,1.000,0.019,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3747,".beta.-D-Glucopyranoside, methyl-4-O-nonyl-",,,,1,0,0,NA,0.75,NA,20.02,0,0.000,0,0.000,1.000,0.019,0,0,High,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
3748,".beta.-D-Glucopyranoside, methyl-4-O-octyl-",,,,1,0,0,NA,0.74,NA,19.19,1,0.021,0,0.000,0.000,0.000,1,0.02127659574,High,Low,Rare,OK,Low,AmRatioFail,0.0,tTestFail,FALSE
3749,".beta.-d-Lyxofuranoside, O-nonyl-",,,,2,4832,246399,0.0004,0.78,0.00,8.32,3,0.064,12,0.050,3.000,0.057,3,0.06382978723,OK,Low,Rare,OK,Low,AmRatioFail,0.7,tTestFail,FALSE
3750,".beta.-D-Mannofuranoside, 1-O-(10-undecenyl)-",,,,4,1474,166443,0.0001,0.72,0.00,14.04,0,0.000,3,0.013,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3751,".beta.-D-Mannofuranoside, 1-thio-n-heptyl-",,,,4,1994,279053,0.0010,0.72,0.00,14.04,0,0.000,2,0.008,1.000,0.019,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3752,".beta.-L-Lyxo-Hexopyranose, 3-(acetylamino)-2,3,6-trideoxy-, 1,4-diacetate",,,,4,1338,321215,NA,0.77,NA,9.01,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3753,".beta.-l-Rhamnofuranoside, methyl-5-O-acetyl-",,,,2,0,0,NA,0.73,NA,16.29,0,0.000,0,0.000,1.000,0.019,0,0,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
3754,.beta.-Phellandrene,,,,5,1887,286907,0.0001,0.89,0.00,7.91,0,0.000,2,0.008,1.000,0.019,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3755,.beta.-Phenylpropiolophenone,,,,1,0,0,NA,0.74,NA,20.42,0,0.000,0,0.000,1.000,0.019,0,0,High,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
3756,.delta.-Dodecalactone,,,,3,2083,499817,NA,0.72,NA,20.84,0,0.000,1,0.004,0.000,0.000,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3757,.delta.-Nonalactone,,,,3,2678,642828,NA,0.79,NA,20.84,0,0.000,1,0.004,0.000,0.000,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3758,.gamma.-Guanidinobutyric acid,,,,4,261,62756,NA,0.72,NA,9.05,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3759,.gamma.-HIMACHALENE,,,,3,5062,1214856,NA,0.71,NA,20.65,0,0.000,1,0.004,0.000,0.000,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3760,(+-)-3-Methyl-1-penten-3-ol,,,,5,2930,703107,NA,0.83,NA,2.23,0,0.000,1,0.004,0.000,0.000,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3761,"(+-)-4-Amino-4,5-dihydro-2(3H)-furanone",,,,5,1160,278325,NA,0.85,NA,5.52,0,0.000,1,0.004,0.000,0.000,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3762,(+)-4-Carene,,,,4,728,174766,NA,0.75,NA,7.91,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3763,(+)-Cycloisolongifol-5-ol,,,,4,491,117752,NA,0.77,NA,15.54,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3764,(+)-Dibenzoyl-L-tartaric acid anhydride,,,,4,433,103910,NA,0.76,NA,11.14,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3765,(+)-epi-Bicyclosesquiphellandrene,,,,5,7045,1339942,0.0014,0.81,0.36,15.98,0,0.000,2,0.008,1.000,0.019,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3766,"(1R,2R,3S,5R)-(-)-2,3-Pinanediol",,,,4,4678,928717,0.0002,0.76,0.00,16.32,0,0.000,2,0.008,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3767,"(1R,2R,4R)-2,7,7-Trimethylbicyclo[2.2.1]heptan-2-ol",,,,5,1892,454141,NA,0.81,NA,8.18,0,0.000,1,0.004,0.000,0.000,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3768,"(1R,3aR,5aR,9aS)-1,4,4,7-Tetramethyl-1,2,3,3a,4,5a,8,9-octahydrocyclopenta[c]benzofuran",,,,5,24406,5857328,NA,0.76,NA,15.88,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,OK,OK,Inf,OK,FALSE
3769,"(1R,3S,4S)-1,3-Dimethyl-3-(4-methylpent-3-en-1-yl)-2-oxabicyclo[2.2.2]oct-5-ene",,,,3,2050,491882,0.001233,0.77,0.4132,19.17,0,0.000,1,0.004,1.000,0.019,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3770,"(1R,4aR,4bS,7S,10aR)-1,4a,7-Trimethyl-7-vinyl-1,2,3,4,4a,4b,5,6,7,8,10,10a-dodecahydrophenanthrene-1-carbaldehyde",,,,5,20146,4834995,NA,0.81,NA,20.64,0,0.000,1,0.004,0.000,0.000,0,0,High,OK,Rare,OK,OK,OK,Inf,OK,FALSE
3771,"(1R,4R,5S)-1,8-Dimethyl-4-(prop-1-en-2-yl)spiro[4.5]dec-7-ene",,,,5,4535,612596,0.0037,0.81,0.33,15.38,0,0.000,2,0.008,1.000,0.019,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3772,"(1R,4R)-1-methyl-4-(6-Methylhept-5-en-2-yl)cyclohex-2-enol",,,,4,4351,1044142,NA,0.79,NA,14.67,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3773,"(1R,4S,5S)-1,8-Dimethyl-4-(prop-1-en-2-yl)spiro[4.5]dec-7-ene",,,,3,413,99075,0.000450,0.765,15.9839,18.21,0,0.000,1,0.004,1.000,0.019,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3774,"(1R,5R)-1-Isopropyl-8-methyl-4-methylenespiro[4.5]dec-7-ene",,,,5,11616,948712,0.0023,0.84,0.00,14.71,0,0.000,9,0.038,6.000,0.113,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3775,"(1R,5R)-4-Methylene-1-((R)-6-methylhept-5-en-2-yl)bicyclo[3.1.0]hexane, (relative configuration)",,,,5,6747,1470492,0.0000,0.82,0.26,15.17,0,0.000,2,0.008,0.000,0.000,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3776,"(1R,9R,E)-4,11,11-Trimethyl-8-methylenebicyclo[7.2.0]undec-4-ene",,,,5,3393,814426,NA,0.81,NA,14.93,0,0.000,1,0.004,0.000,0.000,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3777,"(1S,2E,4S,5R,7E,11E)-Cembra-2,7,11-trien-4,5-diol",,,,3,9386,2252600,NA,0.7,NA,21.21,0,0.000,1,0.004,0.000,0.000,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3778,"(1S,2E,6E,10R)-3,7,11,11-Tetramethylbicyclo[8.1.0]undeca-2,6-diene",,,,4,831,199340,NA,0.79,NA,15.70,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3779,"(1S,2R,4R,7R)-4-Isopropyl-7-methyl-3,8-dioxatricyclo[5.1.0.02,4]octane",,,,4,3442,826031,NA,0.79,NA,14.05,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3780,"(1S,2R,5R)-2-Methyl-5-((R)-6-methylhept-5-en-2-yl)bicyclo[3.1.0]hexan-2-ol",,,,5,2079,395996,0.0013,0.84,0.00,16.40,0,0.000,2,0.008,0.000,0.000,0,0,OK,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3781,"(1S,2S,3R,5S)-(+)-Pinanediol",,,,3,0,0,NA,0.80,NA,8.10,1,0.021,0,0.000,0.000,0.000,1,0.02127659574,OK,OK,Rare,OK,Low,AmRatioFail,0.0,tTestFail,FALSE
3782,(2-Aziridinylethyl)amine,,,,4,652,62973,0.0059,0.82,0.00,1.43,0,0.000,3,0.013,2.000,0.038,0,0,Low,OK,Rare,OK,Low,OK,Inf,OK,FALSE
3783,"(2,2,6-Trimethyl-bicyclo[4.1.0]hept-1-yl)-methanol",,,,1,224,53857,0.000200,0.71,0.0000,18.43,1,0.021,1,0.004,0.000,0.000,1,0.02127659574,High,Low,Rare,OK,Low,AmRatioFail,0.2,tTestFail,FALSE
3784,"(2E,6E)-3,7,11-Trimethyldodeca-2,6,10-trien-1-yl stearate",,,,4,2078,430076,0.0001,0.75,0.00,15.70,0,0.000,2,0.008,1.000,0.019,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3785,"(2S,4S)-(+)-Pentanediol",,,,2,0,0,NA,0.77,NA,2.90,1,0.021,0,0.000,0.000,0.000,1,0.02127659574,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestFail,FALSE
3786,(3-Methyl-oxiran-2-yl)-methanol,,,,4,497,106725,0.0018,0.74,0.00,3.35,0,0.000,2,0.008,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3787,(3-tert-Butyl-5-hydroxymethyl-cyclohex-2-enyl)-methanol,,,,4,928,222602,NA,0.77,NA,9.15,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3788,"(3aS,8aS)-6,8a-Dimethyl-3-(propan-2-ylidene)-1,2,3,3a,4,5,8,8a-octahydroazulene",,,,4,381,91366,NA,0.78,NA,15.70,0,0.000,1,0.004,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3789,"(3R,4aS,8aS)-8a-Methyl-5-methylene-3-(prop-1-en-2-yl)-1,2,3,4,4a,5,6,8a-octahydronaphthalene",,,,1,0,0,NA,0.7,NA,21.18,0,0.000,0,0.000,1.000,0.019,0,0,High,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
3790,"(3R,6R)-3-Hydroperoxy-3-methyl-6-(prop-1-en-2-yl)cyclohex-1-ene",,,,3,137477,14294645,0.000030,0.72,0.0000,19.16,2,0.043,3,0.013,0.000,0.000,2,0.04255319149,High,Low,Rare,OK,OK,OK,11.1,tTestFail,FALSE
3791,"(3S,3aS,6R,7S,8aS)-3,7,8,8-Tetramethyloctahydro-1H-3a,6-methanoazulen-7-ol",,,,3,1625,389968,NA,0.78,NA,17.83,0,0.000,1,0.004,0.000,0.000,0,0,High,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3792,"(3S,4R,5R,6R)-4,5-Bis(hydroxymethyl)-3,6-dimethylcyclohexene",,,,4,754,91089,0.0025,0.77,0.00,13.88,0,0.000,2,0.008,0.000,0.000,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3793,"(4aR,8aS)-4a-Methyl-1-methylene-7-(propan-2-ylidene)decahydronaphthalene",,,,4,701,168139,0.0086,0.72,0.00,14.57,0,0.000,1,0.004,2.000,0.038,0,0,OK,Low,Rare,OK,Low,OK,Inf,OK,FALSE
3794,"(4R,4aS,6S)-4,4a-Dimethyl-6-(prop-1-en-2-yl)-1,2,3,4,4a,5,6,7-octahydronaphthalene",,,,2,0,0,NA,0.75,NA,14.39,0,0.000,0,0.000,1.000,0.019,0,0,OK,Low,Rare,OK,Low,AmRatioFail,0.0,tTestZeros,FALSE
